rating,company_name,job_title,salary,salaries_reported,location,employment_status,job_roles,salary_currency,salary_usd
3.5,Firstsource Solutions,Web Developer,300000,1,Bangalore,,,INR,3600.0
2.6,Parvalux Electric Motors,Web Developer,120000,1,Bangalore,,,INR,1440.0
3.6,Akashic Ventures,Web Developer,432000,1,Bangalore,,,INR,5184.0
4.3,Treehack,Web Developer,180000,1,Bangalore,,,INR,2160.0
3.9,Tableau Software,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.0,bhagath,Web Developer,120000,1,Bangalore,,,INR,1440.0
3.9,Freelancing Design,Web Developer,684000,1,Bangalore,,,INR,8208.0
3.0,netzwerk P,Web Developer,396000,1,Bangalore,,,INR,4752.0
4.0,B.E.S.T Innovation University,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.8,RAM,Web Developer,500000,1,Bangalore,,,INR,6000.0
5.0,MMR Infotech,Web Developer,312000,1,Bangalore,,,INR,3744.0
4.6,StudioTale,Web Developer,444000,1,Bangalore,,,INR,5328.0
3.3,Alain Charles Publishing,Web Developer,700000,1,Bangalore,,,INR,8400.0
4.0,banda santhosh,Web Developer,360000,1,Bangalore,,,INR,4320.0
3.9,Sonata Software,Web Developer,192000,1,Bangalore,,,INR,2304.0
4.1,IBM,Web Developer,120000,1,Bangalore,,,INR,1440.0
4.4,Pace Wisdom Solutions,Web Developer,192000,1,Bangalore,,,INR,2304.0
4.4,ZikraByte,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.8,Anthropologie,Web Developer,204000,1,Bangalore,,,INR,2448.0
4.0,DONE by NONE,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.5,Swaragh Technologies,Web Developer,300000,1,Bangalore,,,INR,3600.0
2.8,Prakash Sachin & Co.,Web Developer,252000,1,Bangalore,,,INR,3024.0
3.4,Macy's,Web Developer,528000,1,Bangalore,,,INR,6336.0
2.7,Shroak Softwares,Web Developer,348000,1,Bangalore,,,INR,4176.0
4.5,Wysa,Web Developer,700000,1,Bangalore,,,INR,8400.0
4.0,InterviewPass,Web Developer,240000,1,Bangalore,,,INR,2880.0
4.0,xdcfdsfwec,Web Developer,576000,1,Bangalore,,,INR,6912.0
4.0,3ACES Technologies,Web Developer,1100000,1,Bangalore,,,INR,13200.0
3.2,EbixCash World Money,Web Developer,540000,1,Bangalore,,,INR,6480.0
3.1,Velankani Group,Web Developer,144000,1,Bangalore,,,INR,1728.0
3.9,We Are Job Seekers,Web Developer,192000,1,Bangalore,,,INR,2304.0
4.0,Anuj,Web Developer,500000,1,Bangalore,,,INR,6000.0
2.5,iSimplexity,Web Developer,120000,1,Bangalore,,,INR,1440.0
3.3,Red Baron,Web Developer,288000,1,Bangalore,,,INR,3456.0
4.0,Rubixsoftsolutions,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.1,Mind Fleck,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.2,CADOpt Technologies,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.0,AcceptanceNOW,Web Developer,1000000,1,Bangalore,,,INR,12000.0
4.1,Techno Softwares,Web Developer,240000,1,Bangalore,,,INR,2880.0
4.2,Simpl,Web Developer,800000,1,Bangalore,,,INR,9600.0
3.9,ABC For Java & Testing,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.3,Factana Computing,Web Developer,240000,1,Bangalore,,,INR,2880.0
4.5,25K DIGITAL,Web Developer,348000,1,Bangalore,,,INR,4176.0
5.0,NS Web Technology,Web Developer,144000,1,Bangalore,,,INR,1728.0
2.5,Babajob Services,Web Developer,888000,1,Bangalore,,,INR,10656.0
4.0,IDA Automation,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.3,Angika Technologies,Web Developer,300000,1,Bangalore,,,INR,3600.0
5.0,I-Life,Web Developer,180000,1,Bangalore,,,INR,2160.0
4.3,SKYYLIVES INFOTECH,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.7,Lokal App,Web Developer,312000,1,Bangalore,,,INR,3744.0
4.5,Agami Technologies,Web Developer,800000,1,Bangalore,,,INR,9600.0
4.1,IceCream Labs,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,A way of happiness,Web Developer,300000,1,Bangalore,,,INR,3600.0
2.7,Krackerz 360 Degree Solutions,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.7,Optum,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,Open Web Developers,Web Developer,204000,1,Bangalore,,,INR,2448.0
4.4,Squadcast,Web Developer,1100000,1,Bangalore,,,INR,13200.0
3.7,TalentQuest,Web Developer,408000,1,Bangalore,,,INR,4896.0
4.5,Vedak,Web Developer,456000,1,Bangalore,,,INR,5472.0
4.3,Arista Networks,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.8,Microchip,Web Developer,700000,1,Bangalore,,,INR,8400.0
4.6,NNC Infotech,Web Developer,228000,1,Bangalore,,,INR,2736.0
4.0,Self,Web Developer - Contractor,400000,1,Bangalore,,,INR,4800.0
3.8,Prakat Solutions,Web Developer,600000,1,Bangalore,,,INR,7200.0
4.0,Ft,Web Developer,300000,1,Bangalore,,,INR,3600.0
5.0,Atom Data Labs,Web Developer,1000000,1,Bangalore,,,INR,12000.0
4.2,Jhon Deere,Web Developer,800000,1,Bangalore,,,INR,9600.0
3.3,Melange Systems,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.0,Networking Hardwares,Web Developer,228000,1,Bangalore,,,INR,2736.0
5.0,Digirex Technologies,Web Developer,444000,1,Bangalore,,,INR,5328.0
4.0,Conceito Technology,Web Developer,372000,1,Bangalore,,,INR,4464.0
3.8,Adcuratio,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,inMorphis,Web Developer,288000,1,Bangalore,,,INR,3456.0
2.0,Citizengage,Web Developer,168000,1,Bangalore,,,INR,2016.0
4.7,Emproto Technologies,Web Developer,400000,1,Bangalore,,,INR,4800.0
5.0,Sanvi Innovations,Web Developer,228000,1,Bangalore,,,INR,2736.0
5.0,AtionZ,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.0,Triwits Technologies,Web Developer,1092000,1,Bangalore,,,INR,13104.0
3.6,Access Indian Solution,Web Developer,180000,1,Bangalore,,,INR,2160.0
4.2,Freelancer,Web Developer,1000000,1,Bangalore,,,INR,12000.0
4.2,K12 Techno Services,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.9,Manjeera Constructions,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.3,Pragna Technologies,Web Developer,432000,1,Bangalore,,,INR,5184.0
3.2,Hurix,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.1,TAGFact,Web Developer,252000,1,Bangalore,,,INR,3024.0
4.0,New Way Services,Web Developer,120000,1,Bangalore,,,INR,1440.0
3.0,Webtech Developers,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.2,eMpulse Global,Web Developer,192000,1,Bangalore,,,INR,2304.0
5.0,Tiramisu New Media Solutions,Web Developer,216000,1,Bangalore,,,INR,2592.0
4.1,Siemens,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.6,Tata Power SED,Web Developer,384000,1,Bangalore,,,INR,4608.0
3.9,Brillio,Web Developer,1000000,1,Bangalore,,,INR,12000.0
3.6,Halodoc,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.0,Sincerity Solutions,Web Developer,1300000,1,Bangalore,,,INR,15600.0
3.9,CSC,Web Developer,348000,1,Bangalore,,,INR,4176.0
4.2,Internshala,Web Developer,552000,1,Bangalore,,,INR,6624.0
3.5,Naukri Job,Web Developer,800000,1,Bangalore,,,INR,9600.0
4.4,Riverdale Software Solutions,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.4,Newfold Digital,Web Developer,240000,1,Bangalore,,,INR,2880.0
3.5,WMall,Web Developer,672000,1,Bangalore,,,INR,8064.0
4.1,Honeycomb Creative Support,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.4,Vital Solutions (Singapore),Web Developer,1140000,1,Bangalore,,,INR,13680.0
3.2,Dunst Consulting,Web Developer,696000,1,Bangalore,,,INR,8352.0
4.2,BSH Home Appliances Group,Web Developer,264000,1,Bangalore,,,INR,3168.0
3.6,Yodlee,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.8,Jumpking International,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.6,Regalix,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.0,citoto,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.8,Vishal Enterprises,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.5,Treewalker Technologies,Web Developer,456000,1,Bangalore,,,INR,5472.0
4.1,Book Your Game,Web Developer,312000,1,Bangalore,,,INR,3744.0
4.3,Lumious,Web Developer,276000,1,Bangalore,,,INR,3312.0
3.4,Greynium Information Technologies,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.2,Times Internet,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.4,PROVAB,Web Developer,700000,1,Bangalore,,,INR,8400.0
5.0,Unitary,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.2,Informatica,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.6,Xtreme Information,Web Developer,1400000,1,Bangalore,,,INR,16800.0
5.0,Palmate Solutions,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.0,BayesLabs,Web Developer,372000,1,Bangalore,,,INR,4464.0
3.2,BigApp,Web Developer,384000,1,Bangalore,,,INR,4608.0
3.0,Ashok Enterprises,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.8,MSZIN Technologies,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,BestCareerLeap,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.0,Sai Prithvi,Web Developer,576000,1,Bangalore,,,INR,6912.0
3.3,ORAI-ROBOTICS,Web Developer,120000,1,Bangalore,,,INR,1440.0
3.7,The Wonderful Company,Web Developer,132000,1,Bangalore,,,INR,1584.0
3.7,CADD Centre,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.8,Concentrix,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.6,Relevance Lab,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.4,Laguna Clothing Private Limited,Web Developer,120000,1,Bangalore,,,INR,1440.0
3.6,Kamla Nehru Institute of Technology,Web Developer,564000,1,Bangalore,,,INR,6768.0
3.8,myApps Solutions,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.4,Lucida Technologies,Web Developer,300000,1,Bangalore,,,INR,3600.0
5.0,New Calm,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.8,Qumu,Web Developer,1300000,1,Bangalore,,,INR,15600.0
3.9,Tatvasoft,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,Simplilearn Solutions,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.8,XYZ,Web Developer,228000,1,Bangalore,,,INR,2736.0
5.0,Inventive Networks,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.9,Rahul Industries,Web Developer,600000,1,Bangalore,,,INR,7200.0
4.0,iPixxel,Web Developer,120000,1,Bangalore,,,INR,1440.0
3.1,Send My Gift,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.5,Vigyanlabs Innovations,Web Developer,800000,1,Bangalore,,,INR,9600.0
4.0,Snapittoday.com,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.7,Snipe Tech Pvt Ltd.,Web Developer,348000,1,Bangalore,,,INR,4176.0
4.0,Retter Technology Consulting,Web Developer,648000,1,Bangalore,,,INR,7776.0
4.3,Pickcel,Web Developer,144000,1,Bangalore,,,INR,1728.0
3.9,Kyndryl,Web Developer,600000,1,Bangalore,,,INR,7200.0
4.2,Bibox Labs,Web Developer,400000,1,Bangalore,,,INR,4800.0
2.7,Onetech Ventures,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.5,GFG Alliance,Web Developer,972000,1,Bangalore,,,INR,11664.0
4.5,WordPress Developer,Web Developer,1188000,1,Bangalore,,,INR,14256.0
4.7,Interneed,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.1,VizExperts,Web Developer,700000,1,Bangalore,,,INR,8400.0
4.3,Intel Corporation,Web Developer,700000,1,Bangalore,,,INR,8400.0
3.7,Vibrant Info,Web Developer,900000,1,Bangalore,,,INR,10800.0
3.9,Standard Chartered Bank,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.5,David Weekley Homes,Web Developer,1000000,1,Bangalore,,,INR,12000.0
4.1,Momoe Technologies,Web Developer,192000,1,Bangalore,,,INR,2304.0
4.0,DONE by NONE,Web Developer,120000,1,Bangalore,,,INR,1440.0
4.9,Learnbay,Web Developer,348000,1,Bangalore,,,INR,4176.0
5.0,Plexi Innovative Healthcare,Web Developer,456000,1,Bangalore,,,INR,5472.0
5.0,Carcility Technologies,Web Developer,504000,1,Bangalore,,,INR,6048.0
4.8,AdAid,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,VIS Networks,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.4,AdverScribe,Web Developer,252000,1,Bangalore,,,INR,3024.0
3.8,WayCool Foods & Products,Web Developer,700000,1,Bangalore,,,INR,8400.0
3.8,Honeywell,Web Developer,600000,1,Bangalore,,,INR,7200.0
5.0,Bhimart,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.1,Flipkart,Web Developer - Contractor,200000,1,Bangalore,,,INR,2400.0
3.6,Saggezza,Web Developer,800000,1,Bangalore,,,INR,9600.0
4.0,Abhishek Enterprises,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,DoozieSoft,Web Developer Contractor,120000,1,Bangalore,,,INR,1440.0
5.0,Green Peace constructions,Web Developer,756000,1,Bangalore,,,INR,9072.0
4.2,Infoblox,Web Developer,1100000,1,Bangalore,,,INR,13200.0
3.1,Walgreens,Web Developer,288000,1,Bangalore,,,INR,3456.0
4.0,Raghavendra Shipping Services,Web Developer,400000,1,Bangalore,,,INR,4800.0
2.8,Sourcebits Technologies,Web Developer,456000,1,Bangalore,,,INR,5472.0
4.0,Digitera Technologies,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.0,Miisky Technovation,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.8,BirjaSoft Technologies,Web Developer,200000,1,Bangalore,,,INR,2400.0
2.8,Alfa PEB,Web Developer,396000,1,Bangalore,,,INR,4752.0
4.9,Neokred Technologies,Web Developer,132000,1,Bangalore,,,INR,1584.0
3.8,Shiva,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.0,Thrive Technologies,Web Developer,204864,1,Bangalore,,,INR,2458.368
3.8,Inventeron Technologies And Business Solutions,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.1,Primenumbers Technologies,Web Developer,600000,1,Bangalore,,,INR,7200.0
5.0,Inventive Networks,Web Developer,276000,1,Bangalore,,,INR,3312.0
4.1,Success R Hrtech,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,ADDA,Web Developer,420000,1,Bangalore,,,INR,5040.0
4.5,nuSecond Technologies,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.0,Diksha Technologies,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.1,Nokia,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.2,Ansh Labs,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.5,Adaequare,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.8,Symphony Teleca,Web Developer,500000,1,Bangalore,,,INR,6000.0
5.0,Cybotrix Technologies,Web Developer,204000,1,Bangalore,,,INR,2448.0
4.2,Ossisto,Web Developer,700000,1,Bangalore,,,INR,8400.0
5.0,YunoDev,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.9,Philips,Web Developer,1400000,1,Bangalore,,,INR,16800.0
5.0,Implyfree,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.9,Tata Consultancy Services,Web Developer,432000,1,Bangalore,,,INR,5184.0
3.8,MediaMelon,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.9,42Gears Mobility Systems,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.4,Thorsignia,Web Developer,396000,1,Bangalore,,,INR,4752.0
4.1,IBM,Web Developer,700000,1,Bangalore,,,INR,8400.0
4.3,People10,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.5,RENDUS Technologies,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.8,Bühler Group,Web Developer,240000,1,Bangalore,,,INR,2880.0
4.1,Falabella,Web Developer,800000,1,Bangalore,,,INR,9600.0
3.4,E.D,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.9,Harish,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.8,Cryptograph Technology,Web Developer,444000,1,Bangalore,,,INR,5328.0
4.5,Beegru,Web Developer,240000,1,Bangalore,,,INR,2880.0
4.0,Macrosys,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,AllRight Jobs,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.5,Muse Communications,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.2,AI Robotica,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.0,Cogxio,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.8,Verzeo,Web Developer,1100000,1,Bangalore,,,INR,13200.0
4.3,BeyondTrust,Web Developer,252000,1,Bangalore,,,INR,3024.0
3.5,Wistron,Web Developer,192000,1,Bangalore,,,INR,2304.0
4.3,Telloquent Solutions,Web Developer,192000,1,Bangalore,,,INR,2304.0
3.3,ITI Limited,Web Developer,240000,1,Bangalore,,,INR,2880.0
4.2,Snehalniti,Web Developer,252000,1,Bangalore,,,INR,3024.0
5.0,LWYD Interactive,Web Developer,180000,1,Bangalore,,,INR,2160.0
3.7,Tetra Tech,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.8,Weber Shandwick,Web Developer,219648,1,Bangalore,,,INR,2635.776
3.7,Bhilwara Infotech,Web Developer - Contractor,700000,1,Bangalore,,,INR,8400.0
5.0,Pitch2Ad,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.7,WebEduLabs,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.7,HelloFresh,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.3,1985,Web Developer,312000,1,Bangalore,,,INR,3744.0
5.0,Pebble Softwares,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.1,Kalinga Institute of Industrial Technology,Web Developer,1000000,1,Bangalore,,,INR,12000.0
5.0,Login2 IT Solutions,Web Developer,252000,1,Bangalore,,,INR,3024.0
4.0,Windice OPC,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.8,Hexwhale,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,CouponRani,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,Dynamic Selling Technologies,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,Zomato,Web Developer,441408,1,Bangalore,,,INR,5296.896
4.3,Tecsys,Web Developer - Contractor,400000,1,Bangalore,,,INR,4800.0
4.2,Srijan Technologies,Web Developer,168000,1,Bangalore,,,INR,2016.0
4.0,ITTStar Consulting,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.9,Geetanjali Homestate,Web Developer,216000,1,Bangalore,,,INR,2592.0
3.9,Awign Enterprises,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.7,Demansol,Web Developer,200000,1,Bangalore,,,INR,2400.0
5.0,AskGif,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.6,Bridge people Technology Solutions,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.4,Axis Vantage Byram,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.1,Lens Interactive,Web Developer,396000,1,Bangalore,,,INR,4752.0
3.1,Digixy Global Consulting,Web Developer,576000,1,Bangalore,,,INR,6912.0
4.3,Tavant,Web Developer,600000,1,Bangalore,,,INR,7200.0
4.0,DONE by NONE,Web Developer,348000,1,Bangalore,,,INR,4176.0
4.0,Knappily,Web Developer,360000,1,Bangalore,,,INR,4320.0
2.9,Recruitly (UK),Web Developer,240000,1,Bangalore,,,INR,2880.0
4.5,Frontend Design,Web Developer,468000,1,Bangalore,,,INR,5616.0
4.0,no,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.2,PeopleReady,Web Developer,1100000,1,Bangalore,,,INR,13200.0
3.9,Inube Software Solutions,Web Developer,492000,1,Bangalore,,,INR,5904.0
4.2,Startup,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,Textile Clothing Technology Corp,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.2,Apple,Web Developer,1100000,1,Bangalore,,,INR,13200.0
4.0,Winni,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.0,arvin,Web Developer,216000,1,Bangalore,,,INR,2592.0
3.2,GeoTech Infoservices,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.6,Linkstreet Learning,Web Developer,400000,1,Bangalore,,,INR,4800.0
5.0,McBird Technologies,Web Developer,400000,1,Bangalore,,,INR,4800.0
5.0,RKCP Information Technology,Web Developer,1200000,1,Bangalore,,,INR,14400.0
4.2,Decathlon Sports Club,Web Developer,187968,1,Bangalore,,,INR,2255.616
4.0,Prince Kumar,Web Developer,800000,1,Bangalore,,,INR,9600.0
5.0,Avatar Studios(Bengaluru),Web Developer,228000,1,Bangalore,,,INR,2736.0
3.5,Modis,Web Developer Contractor,288000,1,Bangalore,,,INR,3456.0
3.9,Solid Systems Global,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.9,Bluetree Consultancy Services,Web Developer,444000,1,Bangalore,,,INR,5328.0
5.0,Maneesh Jajoo & Co.,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.1,Morgan Technologies,Web Developer,1188000,1,Bangalore,,,INR,14256.0
3.8,Digital River,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.9,Blue Interiors,Web Developer,408000,1,Bangalore,,,INR,4896.0
3.4,Grasko Solutions,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.7,Cypress Semiconductor,Web Developer - Contractor,500000,1,Bangalore,,,INR,6000.0
3.1,Yokogawa India,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.7,Diverse Lynx,Web Developer,1300000,1,Bangalore,,,INR,15600.0
2.6,G Broadband,Web Developer,264000,1,Bangalore,,,INR,3168.0
5.0,Wonksknow Technologies India,Web Developer,1200000,1,Bangalore,,,INR,14400.0
3.6,Dotline Web Media,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.0,akhil kumar,Web Developer,1000000,1,Bangalore,,,INR,12000.0
4.3,Lemongrass Consulting,Web Developer,624000,1,Bangalore,,,INR,7488.0
4.3,Zeumic,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.3,Web Developers India,Web Developer,348000,1,Bangalore,,,INR,4176.0
4.1,OpCord,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.0,amayr,Web Developer,348000,1,Bangalore,,,INR,4176.0
3.6,MySchoolPage,Web Developer,1300000,1,Bangalore,,,INR,15600.0
3.9,Zvky Design,Web Developer,700000,1,Bangalore,,,INR,8400.0
4.0,Ascent E-Digit Solutions,Web Developer,200000,1,Bangalore,,,INR,2400.0
5.0,Mindroit Technologies,Web Developer,264000,1,Bangalore,,,INR,3168.0
3.6,Hinduja Global Solutions,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.0,PractiSkills,Web Developer,144000,1,Bangalore,,,INR,1728.0
3.9,Tatneft,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.9,Workrig,Web Developer,216000,1,Bangalore,,,INR,2592.0
3.6,Crate and Barrel,Web Developer,300000,1,Bangalore,,,INR,3600.0
1.5,Altima Technologies,Web Developer,612000,1,Bangalore,,,INR,7344.0
5.0,Talent Zone Consultants,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.1,City of Toronto,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.9,Cognizant,Web Developer,1300000,1,Bangalore,,,INR,15600.0
3.8,Gautham Janvani Constructions,Web Developer,168000,1,Bangalore,,,INR,2016.0
3.6,iOSys,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.7,Anisha Infotech,Web Developer,192000,1,Bangalore,,,INR,2304.0
3.1,VBLP Tech Solutions,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.3,Fidelity Investments,Web Developer,492000,1,Bangalore,,,INR,5904.0
4.4,Vyoma Linguistic Labs Foundation,Web Developer,144000,1,Bangalore,,,INR,1728.0
4.0,TecHere Innovation,Web Developer - Contractor,300000,1,Bangalore,,,INR,3600.0
4.2,SalesKen,Web Developer,1000000,1,Bangalore,,,INR,12000.0
3.8,Money Mindz,Web Developer,216000,1,Bangalore,,,INR,2592.0
3.2,Fame Technologies,Web Developer,132000,1,Bangalore,,,INR,1584.0
5.0,Bharatiya Engineering Science and Technology Innovation University,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.3,Web Developers India,Web Developer,700000,1,Bangalore,,,INR,8400.0
4.0,V Srinivas,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.4,Nexevo Technologies,Web Developer,156000,1,Bangalore,,,INR,1872.0
4.1,Recruit Holdings,Web Developer,800000,1,Bangalore,,,INR,9600.0
3.3,Mu Sigma,Web Developer,540000,1,Bangalore,,,INR,6480.0
3.4,Vishal Mega Mart,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.5,AMC Square Learning,Web Developer,192000,1,Bangalore,,,INR,2304.0
3.8,Invensis Technologies Pvt,Web Developer,384000,1,Bangalore,,,INR,4608.0
5.0,Nextsms,Web Developer,252000,1,Bangalore,,,INR,3024.0
4.1,IBM,Web Developer,444000,1,Bangalore,,,INR,5328.0
3.8,Ramco Systems,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.9,Vinod,Web Developer,768000,1,Bangalore,,,INR,9216.0
3.8,Presidency University (Bangalore),Web Developer,372000,1,Bangalore,,,INR,4464.0
5.0,Sarthaks eConnect,Web Developer Contractor,288000,1,Bangalore,,,INR,3456.0
5.0,RetainIQ,Web Developer,180000,1,Bangalore,,,INR,2160.0
5.0,Federal Capital Markets,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.5,Vocuni,Web Developer,228000,1,Bangalore,,,INR,2736.0
3.9,Tatneft,Web Developer,1056000,1,Bangalore,,,INR,12672.0
4.6,Avesta Computer Services,Web Developer,720000,1,Bangalore,,,INR,8640.0
4.6,Murali Tech,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.4,Frontier Software,Web Developer,1164000,1,Bangalore,,,INR,13968.0
5.0,NAET,Web Developer,144000,1,Bangalore,,,INR,1728.0
3.9,ZS Associates,Web Developer - Contractor,300000,1,Bangalore,,,INR,3600.0
4.4,QTalk,Web Developer,180000,1,Bangalore,,,INR,2160.0
3.3,Carazoo Online Solutions,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.2,HP Inc.,Web Developer,1100000,1,Bangalore,,,INR,13200.0
3.5,Quality & Service Commercial Landscaping,Web Developer,1100000,1,Bangalore,,,INR,13200.0
3.7,Huawei Technologies,Web Developer - Contractor,500000,1,Bangalore,,,INR,6000.0
3.9,REVA University,Web Developer,324000,1,Bangalore,,,INR,3888.0
3.8,Wipro,Web Developer,400000,1,Bangalore,,,INR,4800.0
5.0,SiteCamel,Web Developer,192000,1,Bangalore,,,INR,2304.0
4.3,TECH I.S,Web Developer,684000,1,Bangalore,,,INR,8208.0
3.9,Idexcel,Web Developer,372000,1,Bangalore,,,INR,4464.0
4.0,streetdials.com,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.0,Harshit Impex,Web Developer - Contractor,600000,1,Bangalore,,,INR,7200.0
4.5,WebShark Web Services,Web Developer,180000,1,Bangalore,,,INR,2160.0
4.0,Design Webtech,Web Developer,400000,1,Bangalore,,,INR,4800.0
