work_year,experience_level,employment_type,job_title,SalaryLocal,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,senior,full-time,Data Scientist,170000,USD,170000,United States,remote,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,140000,USD,140000,United States,remote,United States,Medium,Data Science and Research
2023,senior,full-time,Data Engineer,175308,USD,175308,United States,in-person,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,100706,USD,100706,United States,in-person,United States,Medium,Data Engineering
2023,senior,full-time,Nlp Engineer,235000,USD,235000,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Nlp Engineer,135000,USD,135000,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Data Engineer,229000,USD,229000,United States,in-person,United States,Medium,Data Engineering
2023,senior,full-time,Ml Engineer,202353,USD,202353,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Data Engineer,65000,EUR,70179,Portugal,in-person,Portugal,Medium,Data Engineering
2023,mid-level,full-time,Research Engineer,120000,USD,120000,United States,remote,United States,Medium,Data Science and Research
2023,mid-level,full-time,Research Engineer,100000,USD,100000,United States,remote,United States,Medium,Data Science and Research
2023,senior,full-time,Data Engineer,226700,USD,226700,United States,in-person,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,133300,USD,133300,United States,in-person,United States,Medium,Data Engineering
2023,senior,full-time,Data Analyst,125000,USD,125000,United States,in-person,United States,Medium,Data Analysis
2023,senior,full-time,Data Analyst,85000,USD,85000,United States,in-person,United States,Medium,Data Analysis
2023,senior,full-time,Data Analyst,130000,USD,130000,United States,remote,United States,Medium,Data Analysis
2023,senior,full-time,Data Analyst,80000,USD,80000,United States,remote,United States,Medium,Data Analysis
2023,mid-level,full-time,Data Engineer,120000,USD,120000,United States,in-person,United States,Medium,Data Engineering
2023,mid-level,full-time,Data Engineer,100000,USD,100000,United States,in-person,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,231250,USD,231250,United States,remote,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,138750,USD,138750,United States,remote,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,199000,USD,199000,United States,in-person,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,162000,USD,162000,United States,in-person,United States,Medium,Data Engineering
2023,entry-level,full-time,Data Engineer,160000,USD,160000,United States,in-person,United States,Medium,Data Engineering
2023,entry-level,full-time,Data Engineer,135000,USD,135000,United States,in-person,United States,Medium,Data Engineering
2022,entry-level,full-time,Data Scientist,100000,USD,100000,United States,remote,United States,Medium,Data Science and Research
2023,senior,full-time,Research Scientist,200000,USD,200000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Research Scientist,150000,USD,150000,United States,in-person,United States,Medium,Data Science and Research
2023,entry-level,full-time,Research Engineer,160000,USD,160000,United States,in-person,United States,Medium,Data Science and Research
2023,entry-level,full-time,Research Engineer,120000,USD,120000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Research Scientist,250000,USD,250000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Research Scientist,200000,USD,200000,United States,in-person,United States,Medium,Data Science and Research
2023,entry-level,full-time,Deep Learning Engineer,150000,USD,150000,United States,in-person,United States,Medium,Machine Learning and AI
2023,entry-level,full-time,Deep Learning Engineer,120000,USD,120000,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Research Engineer,150000,USD,150000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Research Engineer,100000,USD,100000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Analytics Manager,133000,USD,133000,Netherlands,in-person,Netherlands,Large,Leadership and Management
2023,senior,full-time,Data Scientist,198200,USD,198200,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,182000,USD,182000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,140000,USD,140000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Engineer,200000,USD,200000,United States,in-person,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,160000,USD,160000,United States,in-person,United States,Medium,Data Engineering
2023,senior,full-time,Machine Learning Engineer,204500,USD,204500,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Machine Learning Engineer,142200,USD,142200,United States,in-person,United States,Medium,Machine Learning and AI
2023,mid-level,full-time,Data Scientist,120000,USD,120000,United States,in-person,United States,Medium,Data Science and Research
2023,mid-level,full-time,Data Scientist,105000,USD,105000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Engineer,187500,USD,187500,United States,remote,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,175000,USD,175000,United States,remote,United States,Medium,Data Engineering
2023,senior,full-time,Machine Learning Engineer,204500,USD,204500,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Machine Learning Engineer,142200,USD,142200,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Data Analyst,155000,USD,155000,United States,remote,United States,Medium,Data Analysis
2023,senior,full-time,Data Analyst,64000,USD,64000,United States,remote,United States,Medium,Data Analysis
2023,senior,full-time,Computer Vision Engineer,235000,USD,235000,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Computer Vision Engineer,185000,USD,185000,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Data Architect,174500,USD,174500,United States,in-person,United States,Medium,Data Architecture and Modeling
2023,senior,full-time,Data Architect,113000,USD,113000,United States,in-person,United States,Medium,Data Architecture and Modeling
2023,senior,full-time,Data Scientist,143100,USD,143100,Canada,in-person,Canada,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,113000,USD,113000,Canada,in-person,Canada,Medium,Data Science and Research
2023,senior,full-time,Applied Scientist,184000,USD,184000,United States,remote,United States,Medium,Data Science and Research
2023,senior,full-time,Applied Scientist,142000,USD,142000,United States,remote,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,140000,USD,140000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,120000,USD,120000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Architect,174500,USD,174500,United States,in-person,United States,Medium,Data Architecture and Modeling
2023,senior,full-time,Data Architect,113000,USD,113000,United States,in-person,United States,Medium,Data Architecture and Modeling
2023,senior,full-time,Data Scientist,180560,USD,180560,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,115440,USD,115440,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,140000,USD,140000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,120000,USD,120000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Research Scientist,248100,USD,248100,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Research Scientist,145900,USD,145900,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,120000,USD,120000,Canada,in-person,Canada,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,110000,USD,110000,Canada,in-person,Canada,Medium,Data Science and Research
2023,senior,full-time,Data Engineer,180000,USD,180000,United States,in-person,United States,Medium,Data Engineering
2023,mid-level,full-time,Machine Learning Engineer,62000,GBP,76284,United Kingdom,remote,United Kingdom,Medium,Machine Learning and AI
2023,mid-level,full-time,Machine Learning Engineer,52000,GBP,63980,United Kingdom,remote,United Kingdom,Medium,Machine Learning and AI
2023,senior,full-time,Data Engineer,161800,USD,161800,United States,in-person,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,141600,USD,141600,United States,in-person,United States,Medium,Data Engineering
2023,mid-level,full-time,Machine Learning Engineer,48000,GBP,59059,United Kingdom,remote,United Kingdom,Medium,Machine Learning and AI
2023,senior,full-time,Data Engineer,166000,USD,166000,United States,remote,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,128000,USD,128000,United States,remote,United States,Medium,Data Engineering
2023,senior,full-time,Data Architect,170000,USD,170000,United States,remote,United States,Medium,Data Architecture and Modeling
2023,senior,full-time,Data Architect,110000,USD,110000,United States,remote,United States,Medium,Data Architecture and Modeling
2023,senior,full-time,Data Engineer,160000,USD,160000,United States,remote,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,75000,USD,75000,United States,remote,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,236000,USD,236000,United States,remote,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,182000,USD,182000,United States,remote,United States,Medium,Data Engineering
2022,entry-level,full-time,Data Scientist,130000,USD,130000,United States,in-person,United States,Medium,Data Science and Research
2023,mid-level,full-time,Data Analyst,150000,USD,150000,United States,in-person,United States,Medium,Data Analysis
2023,mid-level,full-time,Data Analyst,100000,USD,100000,United States,in-person,United States,Medium,Data Analysis
2023,senior,full-time,Machine Learning Engineer,261500,USD,261500,United States,in-person,United States,Large,Machine Learning and AI
2023,senior,full-time,Machine Learning Engineer,134500,USD,134500,United States,in-person,United States,Large,Machine Learning and AI
2023,mid-level,full-time,Data Scientist,130000,USD,130000,United States,in-person,United States,Medium,Data Science and Research
2023,mid-level,full-time,Data Scientist,90000,USD,90000,United States,in-person,United States,Medium,Data Science and Research
2023,entry-level,full-time,Data Engineer,160000,USD,160000,United States,in-person,United States,Medium,Data Engineering
2023,entry-level,full-time,Data Engineer,135000,USD,135000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Manager Data Management,125000,USD,125000,United States,remote,United States,Large,Leadership and Management
2022,senior,full-time,Data Engineer,175000,USD,175000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,155000,USD,155000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,153600,USD,153600,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,106800,USD,106800,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Scientist,150000,USD,150000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,140000,USD,140000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Science Consultant,122000,USD,122000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Science Consultant,94500,USD,94500,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Engineer,170000,USD,170000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,130000,USD,130000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Science Consultant,145000,USD,145000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Science Consultant,128000,USD,128000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Engineer,145000,USD,145000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,100000,USD,100000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,175000,USD,175000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,120000,USD,120000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,145000,USD,145000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,115000,USD,115000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Applied Machine Learning Scientist,150000,USD,150000,United States,remote,United States,Medium,Machine Learning and AI
2022,mid-level,full-time,Data Analyst,150000,USD,150000,United States,in-person,United States,Medium,Data Analysis
2022,mid-level,full-time,Data Analyst,100000,USD,100000,United States,in-person,United States,Medium,Data Analysis
2022,mid-level,full-time,Data Scientist,150000,USD,150000,United States,remote,United States,Medium,Data Science and Research
2022,mid-level,full-time,Data Scientist,127500,USD,127500,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,126500,USD,126500,United States,remote,United States,Medium,Data Science and Research
2022,mid-level,full-time,Data Engineer,260000,USD,260000,United States,in-person,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,175000,USD,175000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,250000,USD,250000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,63000,USD,63000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Machine Learning Engineer,210000,USD,210000,United States,remote,United States,Medium,Machine Learning and AI
2022,senior,full-time,Machine Learning Engineer,160000,USD,160000,United States,remote,United States,Medium,Machine Learning and AI
2022,senior,full-time,Data Scientist,198200,USD,198200,United States,remote,United States,Medium,Data Science and Research
2022,mid-level,full-time,Data Scientist,90000,EUR,94560,France,remote,France,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,220000,USD,220000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,146000,USD,146000,United States,in-person,United States,Medium,Data Science and Research
2022,mid-level,full-time,Data Analyst,150000,USD,150000,United States,in-person,United States,Medium,Data Analysis
2022,mid-level,full-time,Data Analyst,100000,USD,100000,United States,in-person,United States,Medium,Data Analysis
2022,senior,full-time,Machine Learning Software Engineer,248400,USD,248400,Canada,remote,Canada,Medium,Machine Learning and AI
2022,senior,full-time,Machine Learning Software Engineer,183600,USD,183600,Canada,remote,Canada,Medium,Machine Learning and AI
2022,mid-level,full-time,Data Engineer,150000,USD,150000,United States,remote,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,150000,USD,150000,United States,remote,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,120000,USD,120000,United States,in-person,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,95000,USD,95000,United States,in-person,United States,Medium,Data Engineering
2022,entry-level,full-time,Data Engineer,160000,USD,160000,United States,in-person,United States,Medium,Data Engineering
2022,entry-level,full-time,Data Engineer,135000,USD,135000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,216000,USD,216000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,144000,USD,144000,United States,remote,United States,Medium,Data Engineering
2022,entry-level,full-time,Data Engineer,85000,USD,85000,United States,in-person,United States,Medium,Data Engineering
2022,entry-level,full-time,Data Engineer,65000,USD,65000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Analyst,149000,USD,149000,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Analyst,119000,USD,119000,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Scientist,140000,USD,140000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,120000,USD,120000,United States,in-person,United States,Medium,Data Science and Research
2022,mid-level,full-time,Data Scientist,150000,USD,150000,United States,in-person,United States,Medium,Data Science and Research
2022,mid-level,full-time,Data Scientist,110000,USD,110000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Machine Learning Engineer,246000,USD,246000,United States,remote,United States,Medium,Machine Learning and AI
2022,senior,full-time,Machine Learning Engineer,201000,USD,201000,United States,remote,United States,Medium,Machine Learning and AI
2022,senior,full-time,Data Scientist,190000,USD,190000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,155000,USD,155000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Ml Engineer,235000,USD,235000,United States,remote,United States,Medium,Machine Learning and AI
2022,senior,full-time,Ml Engineer,185000,USD,185000,United States,remote,United States,Medium,Machine Learning and AI
2022,senior,full-time,Cloud Database Engineer,190000,USD,190000,United States,remote,United States,Medium,Cloud and Database
2022,senior,full-time,Cloud Database Engineer,160000,USD,160000,United States,remote,United States,Medium,Cloud and Database
2022,entry-level,full-time,Product Data Analyst,100000,USD,100000,United States,remote,United States,Medium,Data Analysis
2022,mid-level,full-time,Data Engineer,130000,USD,130000,United States,in-person,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,115000,USD,115000,United States,in-person,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Scientist,75000,GBP,92350,United Kingdom,in-person,United Kingdom,Medium,Data Science and Research
2022,mid-level,full-time,Data Scientist,55000,GBP,67723,United Kingdom,in-person,United Kingdom,Medium,Data Science and Research
2022,mid-level,full-time,Data Engineer,105000,USD,105000,United States,in-person,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,70000,USD,70000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Machine Learning Engineer,204500,USD,204500,United States,in-person,United States,Medium,Machine Learning and AI
2022,senior,full-time,Machine Learning Engineer,142200,USD,142200,United States,in-person,United States,Medium,Machine Learning and AI
2022,senior,full-time,Machine Learning Engineer,192000,USD,192000,United States,remote,United States,Medium,Machine Learning and AI
2022,senior,full-time,Machine Learning Engineer,164000,USD,164000,United States,remote,United States,Medium,Machine Learning and AI
2022,senior,full-time,Data Engineer,185900,USD,185900,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,129300,USD,129300,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,130000,USD,130000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,75000,USD,75000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Science Manager,175000,USD,175000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Science Manager,120000,USD,120000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Engineer,167500,USD,167500,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,106500,USD,106500,United States,in-person,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Analyst,75000,USD,75000,United States,remote,United States,Medium,Data Analysis
2022,mid-level,full-time,Data Analyst,60000,USD,60000,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Applied Scientist,184000,USD,184000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Applied Scientist,142000,USD,142000,United States,remote,United States,Medium,Data Science and Research
2022,mid-level,full-time,Data Scientist,145000,USD,145000,United States,in-person,United States,Medium,Data Science and Research
2022,mid-level,full-time,Data Scientist,100000,USD,100000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Engineer,175000,USD,175000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,120000,USD,120000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,175000,USD,175000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,120000,USD,120000,United States,in-person,United States,Medium,Data Engineering
2022,executive,full-time,Data Engineer,200000,USD,200000,United States,in-person,United States,Medium,Data Engineering
2022,executive,full-time,Data Engineer,145000,USD,145000,United States,in-person,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,75000,GBP,92350,United Kingdom,remote,United Kingdom,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,60000,GBP,73880,United Kingdom,remote,United Kingdom,Medium,Data Engineering
2022,senior,full-time,Data Engineer,145000,USD,145000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,100000,USD,100000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Applied Scientist,192000,USD,192000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Applied Scientist,164000,USD,164000,United States,remote,United States,Medium,Data Science and Research
2022,executive,full-time,Data Engineer,239000,USD,239000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Analyst,120000,USD,120000,United States,in-person,United States,Medium,Data Analysis
2022,senior,full-time,Data Analyst,95000,USD,95000,United States,in-person,United States,Medium,Data Analysis
2022,senior,full-time,Machine Learning Engineer,145000,USD,145000,United States,in-person,United States,Medium,Machine Learning and AI
2022,senior,full-time,Machine Learning Engineer,135000,USD,135000,United States,in-person,United States,Medium,Machine Learning and AI
2022,senior,full-time,Data Engineer,100000,USD,100000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,78000,USD,78000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,70000,EUR,73546,Spain,in-person,Spain,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,160000,USD,160000,United States,remote,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,120000,USD,120000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Scientist,190000,USD,190000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,150000,USD,150000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Ai Scientist,125000,USD,125000,Colombia,remote,Colombia,Large,Machine Learning and AI
2022,senior,full-time,Data Engineer,120000,USD,120000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,95000,USD,95000,United States,in-person,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Analyst,150000,USD,150000,United States,in-person,United States,Medium,Data Analysis
2022,mid-level,full-time,Data Analyst,100000,USD,100000,United States,in-person,United States,Medium,Data Analysis
2022,senior,full-time,Data Analyst,115934,USD,115934,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Analyst,81666,USD,81666,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Scientist,175000,USD,175000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,140000,USD,140000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Data Engineer,120000,USD,120000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,95000,USD,95000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Research Engineer,249500,USD,249500,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Research Engineer,149850,USD,149850,United States,in-person,United States,Medium,Data Science and Research
2022,mid-level,full-time,Analytics Engineer,122500,USD,122500,United States,remote,United States,Medium,Leadership and Management
2022,mid-level,full-time,Analytics Engineer,100000,USD,100000,United States,remote,United States,Medium,Leadership and Management
2022,senior,full-time,Data Scientist,249500,USD,249500,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,149850,USD,149850,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Research Scientist,249500,USD,249500,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Research Scientist,149850,USD,149850,United States,in-person,United States,Medium,Data Science and Research
2022,mid-level,full-time,Computer Vision Engineer,56000,EUR,58837,France,remote,France,Small,Machine Learning and AI
2022,senior,full-time,Data Engineer,190000,USD,190000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,120000,USD,120000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Analyst,127000,USD,127000,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Analyst,104000,USD,104000,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Scientist,210000,USD,210000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,150000,USD,150000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Machine Learning Engineer,210000,USD,210000,United States,remote,United States,Medium,Machine Learning and AI
2022,senior,full-time,Machine Learning Engineer,150000,USD,150000,United States,remote,United States,Medium,Machine Learning and AI
2022,senior,full-time,Data Engineer,210000,USD,210000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,130000,USD,130000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Scientist,182750,USD,182750,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,161500,USD,161500,United States,remote,United States,Medium,Data Science and Research
2022,mid-level,full-time,Data Analyst,102640,USD,102640,United States,remote,United States,Medium,Data Analysis
2022,mid-level,full-time,Data Analyst,66100,USD,66100,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Research Scientist,210000,USD,210000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Research Scientist,150000,USD,150000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Data Engineer,198800,USD,198800,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,122600,USD,122600,United States,in-person,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,130000,USD,130000,United States,remote,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,80000,USD,80000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Scientist,136000,USD,136000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,104000,USD,104000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Data Analyst,150000,USD,150000,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Analyst,100000,USD,100000,United States,remote,United States,Medium,Data Analysis
2022,entry-level,full-time,Data Engineer,160000,USD,160000,United States,in-person,United States,Medium,Data Engineering
2022,entry-level,full-time,Data Engineer,135000,USD,135000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,216000,USD,216000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,144000,USD,144000,United States,remote,United States,Medium,Data Engineering
2022,executive,full-time,Data Scientist,159000,USD,159000,United States,remote,United States,Medium,Data Science and Research
2022,executive,full-time,Data Scientist,130000,USD,130000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Data Analyst,115934,USD,115934,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Analyst,81666,USD,81666,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Engineer,215000,USD,215000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,150000,USD,150000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Machine Learning Engineer,246000,USD,246000,United States,remote,United States,Medium,Machine Learning and AI
2022,senior,full-time,Machine Learning Engineer,201000,USD,201000,United States,remote,United States,Medium,Machine Learning and AI
2022,mid-level,full-time,Data Engineer,187000,USD,187000,United States,remote,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,153000,USD,153000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Machine Learning Engineer,255000,USD,255000,Mexico,remote,Mexico,Medium,Machine Learning and AI
2022,senior,full-time,Machine Learning Engineer,185000,USD,185000,Mexico,remote,Mexico,Medium,Machine Learning and AI
2022,senior,full-time,Data Analyst,169000,USD,169000,United States,in-person,United States,Medium,Data Analysis
2022,senior,full-time,Data Analyst,110600,USD,110600,United States,in-person,United States,Medium,Data Analysis
2022,entry-level,full-time,Bi Data Analyst,58000,EUR,60938,Germany,in-person,Germany,Large,Data Analysis
2022,senior,full-time,Bi Developer,140000,USD,140000,United States,remote,United States,Medium,BI and Visualization
2022,senior,full-time,Bi Developer,120000,USD,120000,United States,remote,United States,Medium,BI and Visualization
2022,mid-level,full-time,Data Analyst,75000,USD,75000,United States,remote,United States,Medium,Data Analysis
2022,mid-level,full-time,Data Analyst,60000,USD,60000,United States,remote,United States,Medium,Data Analysis
2022,mid-level,full-time,Mlops Engineer,134000,USD,134000,United States,remote,United States,Medium,Machine Learning and AI
2022,mid-level,full-time,Mlops Engineer,124000,USD,124000,United States,remote,United States,Medium,Machine Learning and AI
2022,senior,full-time,Data Analyst,166700,USD,166700,United States,in-person,United States,Medium,Data Analysis
2022,senior,full-time,Data Analyst,119000,USD,119000,United States,in-person,United States,Medium,Data Analysis
2022,entry-level,full-time,Data Scientist,124234,USD,124234,United States,in-person,United States,Medium,Data Science and Research
2022,entry-level,full-time,Data Scientist,74540,USD,74540,United States,in-person,United States,Medium,Data Science and Research
2022,mid-level,full-time,Data Analyst,100000,USD,100000,United States,remote,United States,Medium,Data Analysis
2022,mid-level,full-time,Data Analyst,65000,USD,65000,United States,remote,United States,Medium,Data Analysis
2022,entry-level,full-time,Ai Scientist,200000,USD,200000,Canada,hybrid,Canada,Large,Machine Learning and AI
2022,senior,full-time,Data Engineer,220000,USD,220000,United States,remote,United States,Medium,Data Engineering
